1261568	14622076709449
1269760	613
1277952	614
1286144	613
1294336	614
1302528	14162262976489
1310720	632
1318912	613
1327104	612
1335296	613
1343488	13730486666228
1351680	614
1359872	635
1368064	614
1376256	613
1384448	13324259250087
1392640	614
1400832	617
1409024	634
1417216	613
1425408	614
1433600	12867427504391
1441792	614
1449984	634
1458176	616
1466368	612
1474560	614
1482752	12440882946254
1490944	633
1499136	612
1507328	614
1515520	613
1523712	634
1531904	12041710231441
1540096	11977658581257
1548288	614
1556480	633
1564672	634
1572864	616
1581056	615
1589248	633
1597440	11547691350177
1605632	11488774557557
1613824	616
1622016	633
1630208	614
1638400	616
1646592	615
1654784	633
1662976	616
1671168	11038234378854
1679360	10984389333125
1687552	616
1695744	615
1703936	616
1712128	632
1720320	614
1728512	616
1736704	632
1744896	615
1753088	615
1761280	10473487503707
1769472	10424999135621
1777664	10376957664952
1785856	634
1794048	617
1802240	614
1810432	630
1818624	616
1826816	616
1835008	633
1843200	616
1851392	633
1859584	617
1867776	615
1875968	633
1884160	618
1892352	619
1900544	633
1908736	618
1916928	9623076125256
1925120	9582126865136
1933312	9541524632657
1941504	9501265035067
1949696	9461343753391
1957888	9421756541052
1966080	9382499222114
1974272	9343567690078
1982464	9304957906251
1990656	9266665898395
1998848	9228687759485
2007040	9191019646171
2015232	9153657777707
2023424	9116598434466
2031616	9079837956910
2039808	9043372744248
2048000	9007199253261
2056192	8971313997288
2064384	8935713544907
2072576	8900394519053
2080768	8865353595739
2088960	8830587503222
4096	602
4352	602
4608	602
4864	603
5120	601
5376	604
5632	602
5888	603
6144	603
6400	603
6656	603
6912	604
7168	604
7424	602
7680	602
7936	603
8192	602
8448	601
8704	602
8960	603
9216	602
9472	601
9728	601
9984	601
10240	601
10496	601
10752	601
11008	602
11264	601
11520	601
11776	601
12032	601
12288	601
12544	601
12800	601
13056	601
13312	601
13568	601
13824	600
14080	602
14336	600
14592	601
14848	601
15104	601
15360	602
15616	603
15872	600
16128	601
16384	604
16384	600
17408	601
18432	600
19456	601
20480	601
21504	601
22528	600
23552	783234717621804
24576	601
25600	600
26624	600
27648	601
28672	600
29696	600
30720	600
31744	601
32768	602
33792	600
34816	600
35840	602
36864	600
37888	600
38912	600
39936	600
40960	602
41984	600
43008	600
44032	601
45056	602
46080	600
47104	600
48128	612
49152	602
50176	603
51200	600
52224	600
53248	600
54272	600
55296	600
56320	600
57344	600
58368	602
59392	601
60416	600
61440	614
62464	600
63488	601
64512	600
65536	600
66560	600
67584	600
68608	600
69632	601
70656	600
71680	605
72704	601
73728	600
74752	600
75776	600
76800	600
77824	601
78848	601
79872	600
80896	601
81920	600
82944	600
83968	600
84992	601
86016	600
87040	601
88064	601
89088	600
90112	600
91136	600
92160	601
93184	600
94208	607
95232	601
96256	601
97280	601
98304	600
99328	600
100352	601
101376	600
102400	600
103424	600
104448	600
105472	609
106496	601
107520	600
108544	601
109568	600
110592	600
111616	600
112640	601
113664	600
114688	600
115712	600
116736	613
117760	600
118784	601
119808	601
120832	600
121856	605
122880	601
123904	600
124928	601
125952	601
126976	600
128000	600
129024	600
130048	601
131072	612
131072	600
139264	609
147456	600
155648	600
163840	601
172032	600
180224	600
188416	601
196608	601
204800	600
212992	601
221184	600
229376	600
237568	601
245760	600
253952	600
262144	600
270336	601
278528	601
286720	601
294912	601
303104	607
311296	600
319488	601
327680	601
335872	601
344064	601
352256	601
360448	600
368640	600
376832	601
385024	601
393216	600
401408	601
409600	601
417792	600
425984	601
434176	601
442368	601
450560	601
458752	601
466944	619
475136	601
483328	601
491520	601
499712	601
507904	601
516096	602
524288	601
532480	34643074049232
540672	602
548864	625
557056	602
565248	602
573440	602
581632	603
589824	603
598016	616
606208	604
614400	602
622592	604
630784	29244153418277
638976	603
647168	628
655360	603
663552	604
671744	27460973331835
679936	603
688128	604
696320	604
704512	603
712704	25882756473743
720896	604
729088	605
737280	604
745472	605
753664	604
761856	605
770048	606
778240	23703155928616
786432	606
794624	635
802816	22977549114522
811008	606
819200	606
827392	606
835584	606
843776	605
851968	605
860160	606
868352	607
876544	607
884736	606
892928	607
901120	606
909312	607
917504	607
925696	608
933888	607
942080	607
950272	19412067355444
958464	607
966656	607
974848	18922687506164
983040	609
991232	608
999424	608
1007616	609
1015808	609
1024000	609
1032192	17871427089188
1040384	609
1048576	610
1056768	610
1064960	609
1073152	609
1081344	610
1089536	16930825663474
1097728	609
1105920	610
1114112	609
1122304	609
1130496	610
1138688	609
1146880	611
1155072	611
1163264	629
1171456	634
1179648	632
1187840	611
1196032	611
1204224	610
1212416	610
1220608	15112750424510
1228800	610
1236992	611
1245184	611
1253376	14717645838286
1261568	634
1269760	611
1277952	611
1286144	611
1294336	14251897552262
1302528	612
1310720	608
1318912	631
1327104	13899998847303
1335296	611
1343488	611
1351680	611
1359872	611
1368064	13483831217165
1376256	13403570317065
1384448	612
1392640	612
1400832	610
1409024	613
1417216	13016183891735
1425408	631
1433600	614
1441792	613
1449984	611
1458176	632
1466368	12579887224994
1474560	612
1482752	613
1490944	612
1499136	632
1507328	632
1515520	12171890882565
1523712	12106450609005
1531904	612
1540096	631
1548288	613
1556480	613
1564672	612
1572864	11728124027511
1581056	11667356545489
1589248	612
1597440	613
1605632	630
1613824	615
1622016	613
1630208	613
1638400	11258999066435
1646592	11202984145692
1654784	11147523828143
1662976	632
1671168	615
1679360	615
1687552	614
1695744	630
1703936	614
1712128	614
1720320	10722856253778
1728512	10672037029813
1736704	10621697232505
1744896	630
1753088	614
1761280	614
1769472	631
1777664	615
1785856	618
1794048	630
1802240	614
1810432	615
1818624	631
1826816	616
1835008	616
1843200	10007999170236
1851392	9963715988053
1859584	9919822966083
1867776	9876314970636
1875968	9833186957651
1884160	9790433970896
1892352	615
1900544	618
1908736	634
1916928	617
1925120	634
1933312	617
1941504	616
1949696	629
1957888	611
1966080	624
1974272	612
1982464	613
1990656	626
1998848	614
2007040	629
2015232	614
2023424	630
2031616	615
2039808	615
2048000	629
2056192	615
2064384	629
2072576	615
2080768	630
2088960	616
